Date,Consumption,avg_max,avg_min,avg_rain,avg_temp
2020-04-08,136.4,34.702536803025474,22.359932679396408,0.02386783289186882,28.53123474121094
2020-04-09,124.2,34.05599227318397,20.528445317195008,2.2510371610070714,27.292218795189488
2020-04-10,137.3,34.54475417503943,21.04747830904448,1.295996333613541,27.796116242041954
2020-04-11,142.5,34.21119132408728,22.243054903470544,0.0,28.227123113778912
2020-04-12,130.3,33.22856917748083,21.260633175189675,1.1329406540502207,27.24460117633525
2020-04-13,143.3,34.07552880507252,22.57875369145319,0.16299037319241141,28.327141248262855
2020-04-14,151.4,35.44045639038086,23.26506218543419,0.0,29.352759287907524
2020-04-15,137.6,31.169539965116066,23.38925493680515,1.3183483386581618,27.27939745096061
2020-04-16,127.2,32.61561921926646,21.283311550433805,5.619728212103696,26.949465384850136
2020-04-17,130.9,32.03563279371994,22.38135763315054,3.487417849175858,27.208495213435242
2020-04-18,125.8,32.40111057574932,22.628369844876797,1.4578104281064246,27.514740210313057
2020-04-19,118.8,32.85884901193472,21.477409362792965,2.7478800163124544,27.168129187363846
2020-04-20,118.4,32.39093237656813,22.068612318772526,6.188240622029167,27.229772347670327
2020-04-21,82.4,27.0182933807373,20.624790044931267,16.070928794868056,23.821541712834282
2020-04-22,95.1,30.173055942241945,19.93145253108098,6.716909836639057,25.05225423666146
2020-04-23,99.8,30.349591035109288,21.4647577725924,0.9151439027804317,25.907174403850846
2020-04-24,93.3,29.19657120337854,20.581944245558518,10.359795205520859,24.88925772446853
2020-04-25,97.8,29.41916612478402,20.83625910832332,5.489309809424657,25.12771261655367
2020-04-26,98.4,29.347501461322487,21.55002359243539,1.084283388473771,25.448762526878937
2020-04-27,97.7,30.56568541893592,21.160730215219353,6.374067861022368,25.863207817077637
2020-04-28,91.6,28.62446080721342,21.642289821918176,8.648072662227081,25.133375314565797
2020-04-29,97.1,30.160157717191257,20.815922663762016,7.403364677320824,25.48804019047664
2020-04-30,106.8,31.77025750967173,21.73342910179726,1.361012036150152,26.751843305734496
2020-05-01,101.9,31.479841672457173,22.61214006864108,4.589890151990184,27.045990870549126
2020-05-02,95.6,30.54861993056077,20.91127938490647,14.910512154752558,25.72994965773362
2020-05-03,103.2,31.93233079176684,21.543004256028397,4.262690532162335,26.73766752389762
2020-05-04,120.1,31.917907274686364,23.400456942044777,0.010511671051834575,27.65918210836557
2020-05-05,127.0,32.29945138784556,23.20365597651555,1.7842054764429738,27.751553682180553
2020-05-06,107.4,31.732321812556332,20.886728433462284,19.39781118884231,26.30952512300931
2020-05-07,116.0,32.12181340731107,22.519662710336515,1.2436012932748515,27.320738058823792
2020-05-08,112.9,32.914474634023826,21.056511805607723,8.316547393798817,26.985493219815773
2020-05-09,130.7,34.036685356727,22.290982319758477,0.9616559996749415,28.163833838242738
2020-05-10,131.3,34.71795302170973,23.946011910071753,0.5131674535346756,29.331982465890743
2020-05-11,120.0,32.979150772094734,22.371815314659713,11.423534810543051,27.675483043377223
2020-05-12,138.7,34.75296049851637,23.818369205181416,0.01349433263142903,29.285664851848892
2020-05-13,140.3,33.92274768535907,23.850020335270816,2.8257608038909505,28.88638401031494
2020-05-14,143.5,33.952859878540046,24.060371252206657,6.288176705891435,29.00661556537335
2020-05-15,145.2,33.908935546875,24.472659037663387,2.9874372685497472,29.190797292269195
2020-05-16,151.7,34.60126876831054,24.52362001859226,4.196285357529464,29.5624443934514
2020-05-17,149.0,34.78909419133113,24.215245907123272,5.401176128423576,29.502170049227203
2020-05-18,157.7,34.5576928945688,24.760845624483558,0.9449960535222849,29.65926925952618
2020-05-19,148.2,32.714690721952,25.50166907677282,1.3086928960048794,29.108179899362412
2020-05-20,75.1,27.13337326049805,22.975558501023507,14.653542297807604,25.05446588076078
